事件 接入网络 终端MAC 接入点 时间
11:59:42 Shanghai - 64-5D-86-4A-31-3E 2019-02-22
07:59:52 Shanghai - 64-5D-86-4A-31-3E 2019-02-25
08:23:54 Shanghai - 64-5D-86-4A-31-3E 2019-02-26
08:29:57 Shanghai - 64-5D-86-4A-31-3E 2019-02-27
08:27:29 Shanghai - 64-5D-86-4A-33-19 2019-02-11
08:38:37 Shanghai - 64-5D-86-4A-33-19 2019-02-12
08:25:55 Shanghai - 64-5D-86-4A-33-19 2019-02-13
08:30:28 Shanghai - 64-5D-86-4A-33-19 2019-02-14
08:39:25 Shanghai - 64-5D-86-4A-33-19 2019-02-18
08:11:39 Shanghai - 64-5D-86-4A-33-19 2019-02-20
08:34:34 Shanghai - 64-5D-86-4A-33-19 2019-02-25
08:26:34 Shanghai - 64-5D-86-4A-33-19 2019-02-26
08:33:22 Shanghai - 64-9A-BE-59-3F-49 2019-02-01
08:36:15 Shanghai - 64-9A-BE-59-3F-49 2019-02-02
08:33:02 Shanghai - 64-9A-BE-59-3F-49 2019-02-03
08:50:36 Shanghai - 68-AB-1E-6F-64-68 2019-02-12
09:13:50 Shanghai - 68-AB-1E-6F-64-68 2019-02-13
09:13:14 Shanghai - 68-AB-1E-6F-64-68 2019-02-14
10:02:36 Shanghai - 68-AB-1E-6F-64-68 2019-02-18
09:29:33 Shanghai - 68-AB-1E-6F-64-68 2019-02-19
08:46:46 Shanghai - 68-AB-1E-6F-64-68 2019-02-20
08:55:03 Shanghai - 68-AB-1E-6F-64-68 2019-02-21
08:46:38 Shanghai - 68-AB-1E-6F-64-68 2019-02-22
13:15:05 Shanghai - 68-AB-1E-6F-64-68 2019-02-27
10:58:28 Shanghai - 68-EC-C5-81-0C-DB 2019-02-11
08:48:33 Shanghai - 68-EC-C5-81-0C-DB 2019-02-12
09:04:34 Shanghai - 68-EC-C5-81-0C-DB 2019-02-13
14:18:45 Shanghai - 68-EC-C5-81-0C-DB 2019-02-14
17:39:33 Shanghai - 68-EC-C5-81-0C-DB 2019-02-15
08:08:06 Shanghai - 68-EC-C5-81-0C-DB 2019-02-18
14:40:06 Shanghai - 68-EC-C5-81-0C-DB 2019-02-20
08:50:23 Shanghai - 68-EC-C5-81-0C-DB 2019-02-21
08:39:42 Shanghai - 68-EC-C5-81-0C-DB 2019-02-25
08:50:11 Shanghai - 68-EC-C5-81-0C-DB 2019-02-26
13:23:45 Shanghai - 68-EC-C5-81-0C-DB 2019-02-27
09:33:42 Shanghai - 68-EC-C5-81-0D-71 2019-02-01
09:32:59 Shanghai - 68-EC-C5-81-0D-71 2019-02-02
09:18:04 Shanghai - 68-EC-C5-81-0D-71 2019-02-03
09:04:16 Shanghai - 68-EC-C5-81-0D-71 2019-02-12
09:12:09 Shanghai - 68-EC-C5-81-0D-71 2019-02-13
09:30:06 Shanghai - 68-EC-C5-81-0D-71 2019-02-14
09:19:05 Shanghai - 68-EC-C5-81-0D-71 2019-02-15
09:55:32 Shanghai - 68-EC-C5-81-0D-71 2019-02-18
09:24:27 Shanghai - 68-EC-C5-81-0D-71 2019-02-19
09:36:59 Shanghai - 68-EC-C5-81-0D-71 2019-02-20
09:26:03 Shanghai - 68-EC-C5-81-0D-71 2019-02-21
09:23:56 Shanghai - 68-EC-C5-81-0D-71 2019-02-22
08:47:08 Shanghai - 68-EC-C5-81-0D-71 2019-02-25
09:31:42 Shanghai - 68-EC-C5-81-0D-71 2019-02-26
09:42:21 Shanghai - 68-EC-C5-81-0D-71 2019-02-27
08:41:58 Shanghai - 6C-8D-C1-98-96-D3 2019-02-01
08:25:08 Shanghai - 6C-8D-C1-98-96-D3 2019-02-18
08:27:28 Shanghai - 6C-8D-C1-98-96-D3 2019-02-19
12:06:46 Shanghai - 6C-8D-C1-98-96-D3 2019-02-20
08:35:42 Shanghai - 6C-8D-C1-98-96-D3 2019-02-21
08:32:28 Shanghai - 6C-8D-C1-98-96-D3 2019-02-22
08:31:56 Shanghai - 6C-8D-C1-98-96-D3 2019-02-25
08:31:16 Shanghai - 6C-8D-C1-98-96-D3 2019-02-26
08:30:56 Shanghai - 6C-8D-C1-98-96-D3 2019-02-27
08:29:34 Shanghai - 70-14-A6-80-DD-9F 2019-02-01
08:31:17 Shanghai - 70-14-A6-80-DD-9F 2019-02-02
08:44:47 Shanghai - 70-14-A6-80-DD-9F 2019-02-12
08:42:52 Shanghai - 70-14-A6-80-DD-9F 2019-02-13
08:41:30 Shanghai - 70-14-A6-80-DD-9F 2019-02-14
08:45:12 Shanghai - 70-14-A6-80-DD-9F 2019-02-15
08:47:14 Shanghai - 70-14-A6-80-DD-9F 2019-02-18
08:37:37 Shanghai - 70-14-A6-80-DD-9F 2019-02-19
08:38:51 Shanghai - 70-14-A6-80-DD-9F 2019-02-20
08:33:06 Shanghai - 70-14-A6-80-DD-9F 2019-02-21
08:36:37 Shanghai - 70-14-A6-80-DD-9F 2019-02-22
08:34:54 Shanghai - 70-14-A6-80-DD-9F 2019-02-26
08:39:27 Shanghai - 70-14-A6-80-DD-9F 2019-02-27
08:02:00 Shanghai - 70-48-0F-57-4C-53 2019-02-02
08:14:52 Shanghai - 70-48-0F-57-4C-53 2019-02-03
08:08:44 Shanghai - 70-48-0F-57-4C-53 2019-02-11
07:55:44 Shanghai - 70-48-0F-57-4C-53 2019-02-12
07:57:46 Shanghai - 70-48-0F-57-4C-53 2019-02-13
07:59:20 Shanghai - 70-48-0F-57-4C-53 2019-02-15
07:19:46 Shanghai - 70-48-0F-57-4C-53 2019-02-18
08:07:17 Shanghai - 70-48-0F-57-4C-53 2019-02-19
08:29:59 Shanghai - 70-48-0F-57-4C-53 2019-02-20
08:18:36 Shanghai - 70-48-0F-57-4C-53 2019-02-21
08:10:49 Shanghai - 70-48-0F-57-4C-53 2019-02-22
07:38:07 Shanghai - 70-48-0F-57-4C-53 2019-02-25
07:56:34 Shanghai - 70-48-0F-57-4C-53 2019-02-26
07:57:54 Shanghai - 70-48-0F-57-4C-53 2019-02-27
08:13:18 Shanghai - 70-81-EB-AE-48-06 2019-02-01
08:17:01 Shanghai - 70-81-EB-AE-48-06 2019-02-02
08:09:14 Shanghai - 70-81-EB-AE-48-06 2019-02-03
07:59:50 Shanghai - 70-81-EB-AE-48-06 2019-02-12
07:55:57 Shanghai - 70-81-EB-AE-48-06 2019-02-13
08:06:55 Shanghai - 70-81-EB-AE-48-06 2019-02-14
07:53:54 Shanghai - 70-81-EB-AE-48-06 2019-02-15
07:55:19 Shanghai - 70-81-EB-AE-48-06 2019-02-18
08:03:11 Shanghai - 70-81-EB-AE-48-06 2019-02-19
08:14:42 Shanghai - 70-81-EB-AE-48-06 2019-02-20
08:06:05 Shanghai - 70-81-EB-AE-48-06 2019-02-21
08:00:26 Shanghai - 70-81-EB-AE-48-06 2019-02-22
08:11:33 Shanghai - 70-81-EB-AE-48-06 2019-02-25
08:03:45 Shanghai - 70-81-EB-AE-48-06 2019-02-26
08:01:21 Shanghai - 70-81-EB-AE-48-06 2019-02-27
08:17:02 Shanghai - 70-EF-00-C7-FB-6F 2019-02-01
08:19:15 Shanghai - 70-EF-00-C7-FB-6F 2019-02-02
08:12:51 Shanghai - 70-EF-00-C7-FB-6F 2019-02-03
08:11:32 Shanghai - 70-EF-00-C7-FB-6F 2019-02-13
08:23:12 Shanghai - 70-EF-00-C7-FB-6F 2019-02-14
08:17:53 Shanghai - 70-EF-00-C7-FB-6F 2019-02-15
08:21:32 Shanghai - 70-EF-00-C7-FB-6F 2019-02-18
08:19:22 Shanghai - 70-EF-00-C7-FB-6F 2019-02-19
08:10:38 Shanghai - 70-EF-00-C7-FB-6F 2019-02-20
08:22:12 Shanghai - 70-EF-00-C7-FB-6F 2019-02-21
08:23:46 Shanghai - 70-EF-00-C7-FB-6F 2019-02-22
08:24:17 Shanghai - 70-EF-00-C7-FB-6F 2019-02-25
08:22:02 Shanghai - 70-EF-00-C7-FB-6F 2019-02-26
08:26:42 Shanghai - 70-EF-00-C7-FB-6F 2019-02-27
15:39:27 Shanghai - 74-8D-08-E2-D3-B7 2019-02-26
10:02:29 Shanghai - 74-B5-87-CB-C3-35 2019-02-15
08:44:23 Shanghai - 74-B5-87-CB-C3-35 2019-02-18
08:49:54 Shanghai - 74-B5-87-CB-C3-35 2019-02-19
08:47:42 Shanghai - 74-B5-87-CB-C3-35 2019-02-20
08:43:12 Shanghai - 74-B5-87-CB-C3-35 2019-02-21
08:56:25 Shanghai - 74-B5-87-CB-C3-35 2019-02-22
08:49:06 Shanghai - 74-B5-87-CB-C3-35 2019-02-25
08:40:50 Shanghai - 74-B5-87-CB-C3-35 2019-02-26
08:41:46 Shanghai - 74-B5-87-CB-C3-35 2019-02-27
15:20:03 Shanghai - 74-DF-BF-31-14-BD 2019-02-01
10:36:35 Shanghai - 74-DF-BF-31-14-BD 2019-02-12
08:59:46 Shanghai - 74-DF-BF-31-14-BD 2019-02-13
08:31:58 Shanghai - 74-DF-BF-31-14-BD 2019-02-14
08:07:28 Shanghai - 74-DF-BF-31-14-BD 2019-02-18
08:39:40 Shanghai - 74-DF-BF-31-14-BD 2019-02-19
08:59:23 Shanghai - 74-DF-BF-31-14-BD 2019-02-20
13:55:28 Shanghai - 74-DF-BF-31-14-BD 2019-02-21
08:56:43 Shanghai - 74-DF-BF-31-14-BD 2019-02-22
07:56:55 Shanghai - 74-DF-BF-31-14-BD 2019-02-25
08:36:03 Shanghai - 74-DF-BF-31-14-BD 2019-02-27
08:44:56 Shanghai - 74-DF-BF-31-27-17 2019-02-01
08:58:55 Shanghai - 74-DF-BF-31-27-17 2019-02-02
08:55:02 Shanghai - 74-DF-BF-31-27-17 2019-02-03
10:12:10 Shanghai - 74-DF-BF-31-27-17 2019-02-13
07:48:03 Shanghai - 74-DF-BF-31-27-17 2019-02-18
08:43:14 Shanghai - 74-DF-BF-31-27-17 2019-02-19
08:48:57 Shanghai - 74-DF-BF-31-27-17 2019-02-20
08:52:58 Shanghai - 74-DF-BF-31-27-17 2019-02-21
09:02:48 Shanghai - 74-DF-BF-31-27-17 2019-02-22
07:48:00 Shanghai - 74-DF-BF-31-27-17 2019-02-25
08:54:28 Shanghai - 74-DF-BF-31-27-17 2019-02-26
08:54:00 Shanghai - 74-DF-BF-31-27-17 2019-02-27
08:18:12 Shanghai - 74-DF-BF-31-38-A7 2019-02-12
11:22:00 Shanghai - 74-DF-BF-31-38-A7 2019-02-13
08:35:49 Shanghai - 74-DF-BF-31-38-A7 2019-02-15
08:10:42 Shanghai - 74-DF-BF-31-38-A7 2019-02-18
08:46:01 Shanghai - 74-DF-BF-31-38-A7 2019-02-20
14:10:07 Shanghai - 74-DF-BF-31-38-A7 2019-02-22
07:55:20 Shanghai - 74-DF-BF-31-38-A7 2019-02-25
09:14:27 Shanghai - 74-DF-BF-31-7B-59 2019-02-02
07:36:38 Shanghai - 74-DF-BF-31-7B-59 2019-02-12
14:52:35 Shanghai - 74-DF-BF-31-7B-59 2019-02-14
08:41:48 Shanghai - 74-DF-BF-31-7B-59 2019-02-15
08:10:56 Shanghai - 74-DF-BF-31-7B-59 2019-02-18
09:03:19 Shanghai - 74-DF-BF-31-7B-59 2019-02-22
08:40:34 Shanghai - 74-DF-BF-31-7B-9B 2019-02-01
08:33:57 Shanghai - 74-DF-BF-31-7B-9B 2019-02-02
08:30:01 Shanghai - 74-DF-BF-31-7B-9B 2019-02-03
08:34:28 Shanghai - 74-DF-BF-31-7B-9B 2019-02-12
08:33:46 Shanghai - 74-DF-BF-31-7B-9B 2019-02-13
08:35:38 Shanghai - 74-DF-BF-31-7B-9B 2019-02-14
08:28:50 Shanghai - 74-DF-BF-31-7B-9B 2019-02-15
08:33:19 Shanghai - 74-DF-BF-31-7B-9B 2019-02-18
08:34:37 Shanghai - 74-DF-BF-31-7B-9B 2019-02-19
08:36:53 Shanghai - 74-DF-BF-31-7B-9B 2019-02-20
08:37:34 Shanghai - 74-DF-BF-31-7B-9B 2019-02-21
08:38:19 Shanghai - 74-DF-BF-31-7B-9B 2019-02-22
08:41:54 Shanghai - 74-DF-BF-31-7B-9B 2019-02-25
08:38:57 Shanghai - 74-DF-BF-31-7B-9B 2019-02-26
08:38:49 Shanghai - 74-DF-BF-31-7B-9B 2019-02-27
09:28:52 Shanghai - 74-DF-BF-31-93-CB 2019-02-03
08:23:29 Shanghai - 74-DF-BF-31-93-CB 2019-02-12
08:44:49 Shanghai - 74-DF-BF-31-93-CB 2019-02-14
17:37:47 Shanghai - 74-DF-BF-31-93-CB 2019-02-15
08:07:39 Shanghai - 74-DF-BF-31-93-CB 2019-02-18
13:20:19 Shanghai - 74-DF-BF-31-93-CB 2019-02-19
08:10:09 Shanghai - 74-DF-BF-31-93-CB 2019-02-25
08:30:26 Shanghai - 74-DF-BF-31-93-CB 2019-02-26
08:31:00 Shanghai - 74-E5-0B-E3-0A-00 2019-02-01
08:33:18 Shanghai - 74-E5-0B-E3-0A-00 2019-02-02
08:52:29 Shanghai - 74-E5-0B-E3-0A-00 2019-02-12
08:44:55 Shanghai - 74-E5-0B-E3-0A-00 2019-02-13
08:44:04 Shanghai - 74-E5-0B-E3-0A-00 2019-02-14
08:47:48 Shanghai - 74-E5-0B-E3-0A-00 2019-02-15
08:49:32 Shanghai - 74-E5-0B-E3-0A-00 2019-02-18
08:45:52 Shanghai - 74-E5-0B-E3-0A-00 2019-02-19
08:39:33 Shanghai - 74-E5-0B-E3-0A-00 2019-02-20
08:35:10 Shanghai - 74-E5-0B-E3-0A-00 2019-02-21
08:40:36 Shanghai - 74-E5-0B-E3-0A-00 2019-02-22
08:33:55 Shanghai - 74-E5-0B-E3-0A-00 2019-02-26
08:45:29 Shanghai - 74-E5-0B-E3-0A-00 2019-02-27
08:37:38 Shanghai - 7C-01-91-20-CD-01 2019-02-12
08:40:40 Shanghai - 7C-01-91-20-CD-01 2019-02-13
11:29:28 Shanghai - 7C-01-91-20-CD-01 2019-02-14
13:13:25 Shanghai - 7C-01-91-20-CD-01 2019-02-15
08:41:42 Shanghai - 7C-01-91-20-CD-01 2019-02-18
08:14:57 Shanghai - 7C-01-91-20-CD-01 2019-02-19
08:32:14 Shanghai - 7C-01-91-20-CD-01 2019-02-20
08:40:01 Shanghai - 7C-01-91-20-CD-01 2019-02-21
08:36:15 Shanghai - 7C-01-91-20-CD-01 2019-02-22
11:20:35 Shanghai - 7C-01-91-20-CD-01 2019-02-23
09:32:02 Shanghai - 7C-01-91-20-CD-01 2019-02-25
08:34:24 Shanghai - 7C-01-91-20-CD-01 2019-02-26
08:35:25 Shanghai - 7C-01-91-20-CD-01 2019-02-27
09:13:20 Shanghai - 7C-01-91-35-67-77 2019-02-02
08:35:33 Shanghai - 7C-01-91-35-67-77 2019-02-12
09:26:25 Shanghai - 7C-01-91-35-67-77 2019-02-13
08:39:40 Shanghai - 7C-01-91-35-67-77 2019-02-14
08:35:55 Shanghai - 7C-01-91-35-67-77 2019-02-15
08:35:04 Shanghai - 7C-01-91-35-67-77 2019-02-18
08:34:15 Shanghai - 7C-01-91-35-67-77 2019-02-20
08:50:30 Shanghai - 7C-01-91-35-67-77 2019-02-22
09:00:21 Shanghai - 80-19-34-E0-5D-F8 2019-02-19
08:56:21 Shanghai - 80-19-34-E0-5D-F8 2019-02-20
08:32:50 Shanghai - 80-AD-16-D4-74-1B 2019-02-01
08:37:09 Shanghai - 80-AD-16-D4-74-1B 2019-02-02
08:36:23 Shanghai - 80-AD-16-D4-74-1B 2019-02-03
09:42:45 Shanghai - 80-AD-16-D4-74-1B 2019-02-12
08:39:47 Shanghai - 80-AD-16-D4-74-1B 2019-02-13
08:39:40 Shanghai - 80-AD-16-D4-74-1B 2019-02-14
10:48:46 Shanghai - 80-AD-16-D4-74-1B 2019-02-15
08:35:45 Shanghai - 80-AD-16-D4-74-1B 2019-02-18
08:45:43 Shanghai - 80-AD-16-D4-74-1B 2019-02-19
08:41:43 Shanghai - 80-AD-16-D4-74-1B 2019-02-20
08:37:20 Shanghai - 80-AD-16-D4-74-1B 2019-02-21
08:42:52 Shanghai - 80-AD-16-D4-74-1B 2019-02-22
08:41:35 Shanghai - 80-AD-16-D4-74-1B 2019-02-25
08:33:04 Shanghai - 80-AD-16-D4-74-1B 2019-02-26
08:36:49 Shanghai - 80-AD-16-D4-74-1B 2019-02-27
08:33:33 Shanghai - 80-AD-16-D7-A6-0B 2019-02-01
08:31:11 Shanghai - 80-AD-16-D7-A6-0B 2019-02-02
08:28:50 Shanghai - 80-AD-16-D7-A6-0B 2019-02-03
08:30:20 Shanghai - 80-AD-16-D7-A6-0B 2019-02-12
08:32:00 Shanghai - 80-AD-16-D7-A6-0B 2019-02-13
08:31:53 Shanghai - 80-AD-16-D7-A6-0B 2019-02-14
08:33:04 Shanghai - 80-AD-16-D7-A6-0B 2019-02-15
08:31:27 Shanghai - 80-AD-16-D7-A6-0B 2019-02-18
08:31:32 Shanghai - 80-AD-16-D7-A6-0B 2019-02-19
08:24:41 Shanghai - 80-AD-16-D7-A6-0B 2019-02-20
08:31:11 Shanghai - 80-AD-16-D7-A6-0B 2019-02-21
08:31:14 Shanghai - 80-AD-16-D7-A6-0B 2019-02-22
08:31:38 Shanghai - 80-AD-16-D7-A6-0B 2019-02-25
08:31:51 Shanghai - 80-AD-16-D7-A6-0B 2019-02-26
08:33:34 Shanghai - 80-AD-16-D7-A6-0B 2019-02-27
10:23:53 Shanghai - 84-BE-52-3C-9F-58 2019-02-20
09:20:37 Shanghai - 84-BE-52-3C-9F-58 2019-02-21
09:01:01 Shanghai - 84-BE-52-3C-9F-58 2019-02-22
08:53:54 Shanghai - 88-19-08-32-BF-FB 2019-02-14
08:55:32 Shanghai - 88-19-08-32-BF-FB 2019-02-15
12:06:51 Shanghai - 88-19-08-32-BF-FB 2019-02-18
08:51:31 Shanghai - 88-19-08-32-BF-FB 2019-02-19
08:57:36 Shanghai - 88-19-08-32-BF-FB 2019-02-20
08:54:28 Shanghai - 88-19-08-32-BF-FB 2019-02-21
08:48:23 Shanghai - 88-19-08-32-BF-FB 2019-02-22
08:54:51 Shanghai - 88-19-08-32-BF-FB 2019-02-25
08:55:12 Shanghai - 88-19-08-32-BF-FB 2019-02-26
08:57:26 Shanghai - 88-19-08-32-BF-FB 2019-02-27
09:54:58 Shanghai - 88-6A-B1-29-2F-12 2019-02-01
12:08:39 Shanghai - 88-6A-B1-29-2F-12 2019-02-12
14:25:12 Shanghai - 88-6A-B1-29-2F-12 2019-02-13
09:03:13 Shanghai - 88-6A-B1-29-2F-12 2019-02-14
15:58:13 Shanghai - 88-6A-B1-29-2F-12 2019-02-15
15:55:56 Shanghai - 88-6A-B1-29-2F-12 2019-02-18
10:47:04 Shanghai - 88-6A-B1-29-2F-12 2019-02-19
12:23:15 Shanghai - 88-6A-B1-29-2F-12 2019-02-20
09:37:57 Shanghai - 88-6A-B1-29-2F-12 2019-02-21
18:14:57 Shanghai - 88-6A-B1-29-2F-12 2019-02-22
16:55:06 Shanghai - 88-6A-B1-29-2F-12 2019-02-25
09:55:49 Shanghai - 88-6A-B1-29-2F-12 2019-02-27
06:16:45 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-02
07:44:54 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-10
06:40:15 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-12
06:53:11 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-14
08:23:29 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-16
06:49:29 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-18
08:42:12 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-20
06:35:16 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-22
08:58:42 Shanghai - 88-6A-B1-B5-FC-6F 2019-02-26
09:29:03 Shanghai - 88-AE-07-3D-A3-E9 2019-02-19
09:29:07 Shanghai - 88-AE-07-46-A9-39 2019-02-19
08:57:39 Shanghai - 88-B1-11-D5-5E-5D 2019-02-01
09:23:35 Shanghai - 88-B1-11-D5-5E-5D 2019-02-02
08:55:28 Shanghai - 88-B1-11-D5-5E-5D 2019-02-03
09:01:20 Shanghai - 88-B1-11-D5-5E-5D 2019-02-12
09:03:08 Shanghai - 88-B1-11-D5-5E-5D 2019-02-13
09:03:44 Shanghai - 88-B1-11-D5-5E-5D 2019-02-14
09:03:27 Shanghai - 88-B1-11-D5-5E-5D 2019-02-15
09:06:40 Shanghai - 88-B1-11-D5-5E-5D 2019-02-18
09:00:41 Shanghai - 88-B1-11-D5-5E-5D 2019-02-19
09:03:43 Shanghai - 88-B1-11-D5-5E-5D 2019-02-20
09:08:18 Shanghai - 88-B1-11-D5-5E-5D 2019-02-21
09:12:08 Shanghai - 88-B1-11-D5-5E-5D 2019-02-22
09:02:51 Shanghai - 88-B1-11-D5-5E-5D 2019-02-25
09:07:43 Shanghai - 88-B1-11-D5-5E-5D 2019-02-26
09:05:12 Shanghai - 88-B1-11-D5-5E-5D 2019-02-27
08:23:28 Shanghai - 88-B1-11-DE-2C-EA 2019-02-01
08:22:33 Shanghai - 88-B1-11-DE-2C-EA 2019-02-03
08:14:38 Shanghai - 88-B1-11-DE-2C-EA 2019-02-12
08:06:44 Shanghai - 88-B1-11-DE-2C-EA 2019-02-18
08:32:45 Shanghai - 88-B1-11-DE-2C-EA 2019-02-22
08:30:33 Shanghai - 88-B1-11-DE-2C-EA 2019-02-25
14:10:39 Shanghai - 88-B1-11-DE-2E-3E 2019-02-01
08:31:27 Shanghai - 88-B1-11-DE-2E-3E 2019-02-12
10:11:30 Shanghai - 88-B1-11-DE-2E-3E 2019-02-18
09:37:14 Shanghai - 88-B1-11-DE-2E-3E 2019-02-19
09:33:59 Shanghai - 88-B1-11-DE-2E-3E 2019-02-20
09:37:00 Shanghai - 88-B1-11-DE-2E-3E 2019-02-21
10:00:02 Shanghai - 88-B1-11-DE-2E-3E 2019-02-22
08:28:46 Shanghai - 88-B1-11-DE-2E-3E 2019-02-25
09:17:39 Shanghai - 88-E3-AB-19-B2-C8 2019-02-01
09:21:58 Shanghai - 88-E3-AB-19-B2-C8 2019-02-02
08:53:55 Shanghai - 88-E3-AB-19-B2-C8 2019-02-03
09:04:17 Shanghai - 88-E3-AB-19-B2-C8 2019-02-12
09:02:18 Shanghai - 88-E3-AB-19-B2-C8 2019-02-13
09:01:05 Shanghai - 88-E3-AB-19-B2-C8 2019-02-14
09:03:37 Shanghai - 88-E3-AB-19-B2-C8 2019-02-15
09:09:35 Shanghai - 88-E3-AB-19-B2-C8 2019-02-18
08:59:47 Shanghai - 88-E3-AB-19-B2-C8 2019-02-19
09:02:15 Shanghai - 88-E3-AB-19-B2-C8 2019-02-20
09:06:40 Shanghai - 88-E3-AB-19-B2-C8 2019-02-21
09:10:58 Shanghai - 88-E3-AB-19-B2-C8 2019-02-22
09:04:38 Shanghai - 88-E3-AB-19-B2-C8 2019-02-25
09:05:45 Shanghai - 88-E3-AB-19-B2-C8 2019-02-26
09:02:49 Shanghai - 88-E3-AB-19-B2-C8 2019-02-27
08:30:14 Shanghai - 8C-45-00-6F-4C-EB 2019-02-01
08:43:54 Shanghai - 8C-45-00-6F-4C-EB 2019-02-03
08:30:41 Shanghai - 8C-45-00-6F-4C-EB 2019-02-18
08:39:15 Shanghai - 8C-45-00-6F-4C-EB 2019-02-20
08:39:56 Shanghai - 8C-45-00-6F-4C-EB 2019-02-21
08:50:30 Shanghai - 8C-45-00-6F-4C-EB 2019-02-22
10:47:23 Shanghai - 8C-85-90-35-24-F5 2019-02-19
09:00:54 Shanghai - 90-2B-D2-20-F1-D1 2019-02-01
16:47:28 Shanghai - 90-2B-D2-20-F1-D1 2019-02-02
08:33:29 Shanghai - 90-2B-D2-20-F1-D1 2019-02-03
08:31:42 Shanghai - 90-2B-D2-20-F1-D1 2019-02-12
08:54:26 Shanghai - 90-2B-D2-20-F1-D1 2019-02-13
08:41:55 Shanghai - 90-2B-D2-20-F1-D1 2019-02-14
08:39:35 Shanghai - 90-2B-D2-20-F1-D1 2019-02-15
08:40:11 Shanghai - 90-2B-D2-20-F1-D1 2019-02-18
08:48:18 Shanghai - 90-2B-D2-20-F1-D1 2019-02-19
08:45:00 Shanghai - 90-2B-D2-20-F1-D1 2019-02-20
08:47:01 Shanghai - 90-2B-D2-20-F1-D1 2019-02-21
08:44:38 Shanghai - 90-2B-D2-20-F1-D1 2019-02-22
10:15:01 Shanghai - 90-2B-D2-20-F1-D1 2019-02-25
08:50:04 Shanghai - 90-2B-D2-20-F1-D1 2019-02-27
08:34:52 Shanghai - 90-2B-D2-26-5C-32 2019-02-02
08:39:46 Shanghai - 90-2B-D2-26-5C-32 2019-02-03
09:20:23 Shanghai - 90-2B-D2-26-5C-32 2019-02-18
13:20:51 Shanghai - 90-2B-D2-26-5C-32 2019-02-19
08:31:51 Shanghai - 90-2B-D2-26-5C-32 2019-02-20
08:29:36 Shanghai - 90-2B-D2-26-5C-32 2019-02-21
08:29:49 Shanghai - 90-2B-D2-26-5C-32 2019-02-22
11:04:05 Shanghai - 90-2B-D2-26-5C-32 2019-02-25
08:34:17 Shanghai - 90-2B-D2-26-5C-32 2019-02-26
08:30:20 Shanghai - 90-2B-D2-26-5C-32 2019-02-27
08:38:40 Shanghai - 90-3C-92-1C-68-0A 2019-02-01
08:40:12 Shanghai - 90-3C-92-1C-68-0A 2019-02-02
08:37:35 Shanghai - 90-3C-92-1C-68-0A 2019-02-03
08:01:49 Shanghai - 90-3C-92-1C-68-0A 2019-02-14
08:32:52 Shanghai - 90-3C-92-1C-68-0A 2019-02-15
08:41:26 Shanghai - 90-3C-92-1C-68-0A 2019-02-18
08:36:44 Shanghai - 90-3C-92-1C-68-0A 2019-02-19
08:38:40 Shanghai - 90-3C-92-1C-68-0A 2019-02-20
08:39:34 Shanghai - 90-3C-92-1C-68-0A 2019-02-21
08:40:30 Shanghai - 90-3C-92-1C-68-0A 2019-02-22
08:37:58 Shanghai - 90-3C-92-1C-68-0A 2019-02-25
08:36:59 Shanghai - 90-3C-92-1C-68-0A 2019-02-26
08:39:55 Shanghai - 90-3C-92-1C-68-0A 2019-02-27
13:31:23 Shanghai - 94-65-9C-14-FF-B9 2019-02-01
08:30:06 Shanghai - 94-65-9C-14-FF-B9 2019-02-02
08:28:13 Shanghai - 94-65-9C-14-FF-B9 2019-02-12
14:19:35 Shanghai - 94-65-9C-14-FF-B9 2019-02-15
08:30:44 Shanghai - 94-65-9C-14-FF-B9 2019-02-18
08:33:59 Shanghai - 94-65-9C-14-FF-B9 2019-02-19
08:40:50 Shanghai - 94-65-9C-14-FF-B9 2019-02-20
08:48:14 Shanghai - 94-65-9C-14-FF-B9 2019-02-21
08:45:15 Shanghai - 94-65-9C-14-FF-B9 2019-02-22
08:36:57 Shanghai - 94-65-9C-14-FF-B9 2019-02-25
10:29:52 Shanghai - 94-65-9C-14-FF-B9 2019-02-26
08:35:28 Shanghai - 94-65-9C-14-FF-B9 2019-02-27
08:55:55 Shanghai - 94-65-9C-A2-1C-A5 2019-02-19
08:53:23 Shanghai - 94-65-9C-A2-1C-A5 2019-02-20
08:23:11 Shanghai - 94-87-E0-1D-F2-E9 2019-02-01
08:45:04 Shanghai - 94-87-E0-1D-F2-E9 2019-02-02
08:36:17 Shanghai - 94-87-E0-1D-F2-E9 2019-02-03
09:02:58 Shanghai - 94-87-E0-1D-F2-E9 2019-02-12
09:05:29 Shanghai - 94-87-E0-1D-F2-E9 2019-02-13
08:48:55 Shanghai - 94-87-E0-1D-F2-E9 2019-02-14
09:02:42 Shanghai - 94-87-E0-1D-F2-E9 2019-02-15
08:56:30 Shanghai - 94-87-E0-1D-F2-E9 2019-02-18
08:22:25 Shanghai - 94-87-E0-1D-F2-E9 2019-02-19
